ticker,filing_date,start_date,start_price,return_1m,return_3m,negative_density,positive_density,word_count,negative_density_change,positive_density_change
PM,2026-02-06,2026-02-06,179.70266723632812,-0.0543733825456649,-0.0563074923872763,0.013653008852109225,0.005161327528041291,69362,0.000653575139153836,-0.000614800326989226
PM,2025-02-06,2025-02-06,137.97512817382812,0.0362647359565635,0.1940422930441219,0.012999433712955389,0.005776127855030517,79465,0.0011859237135745451,-0.0002792247547150099
PM,2024-02-08,2024-02-08,80.47713470458984,0.0606673170716909,0.1329088225504415,0.011813509999380844,0.006055352609745527,80755,0.0016248977539254292,0.0004693708290601853
PM,2023-02-10,2023-02-10,87.65290069580078,-0.04894505894894,-0.0582328539493235,0.010188612245455414,0.005585981780685341,73219,-0.00011585198466724372,-0.00032896747527630475
PM,2022-02-11,2022-02-11,87.69751739501953,-0.1417191887488212,-0.0196114918811635,0.010304464230122658,0.005914949255961646,64244,-0.0012046860627904013,0.0008170523544461022
PM,2021-02-09,2021-02-09,66.0866928100586,0.0116783256745032,0.1514249118142625,0.01150915029291306,0.005097896901515544,57867,0.0007909528277276427,-2.6496777095002047e-05
PM,2020-02-07,2020-02-07,63.329864501953125,-0.0311035527779826,-0.1619116270149331,0.010718197465185417,0.005124393678610546,51128,-0.0005371948312211782,-0.00175146854137325
PM,2019-02-07,2019-02-07,52.45342254638672,0.1630391226405145,0.1076862770765834,0.011255392296406595,0.006875862219983796,45667,0.00206135698399236,0.0001289955106250915
APA,2026-02-26,2026-02-26,28.90651512145996,0.5254295532419302,0.2637289076806532,0.0077685922004709276,0.00464053073921936,58183,1.4072695237816492e-05,0.00039061002878485254
APA,2025-02-28,2025-02-28,19.551897048950195,0.0154587557586829,-0.1647898583772525,0.007754519505233111,0.004249920710434507,63060,-0.0007022396261839843,0.0002961112463953459
APA,2024-02-22,2024-02-22,27.52933692932129,0.1072137967606994,0.00476744716957,0.008456759131417095,0.003953809464039161,63736,0.00036352507508818563,-0.0005013231879209433
APA,2023-02-23,2023-02-23,34.686431884765625,-0.1178426102295872,-0.1154650252286414,0.00809323405632891,0.0044551326519601045,64869,-0.0002112745314573495,0.0003550610870746082
PSX,2026-02-20,2026-02-20,153.36654663085938,0.1442258156626734,0.1348628946486081,0.007999534572533962,0.005032434476539547,68754,-0.00031450003571390633,0.00017059416929425444
PSX,2025-02-21,2025-02-21,122.22208404541016,-0.0090886999057984,-0.1062547671198552,0.008314034608247868,0.004861840307245293,69521,0.0007826660219061067,-0.000139686321522209
PSX,2024-02-21,2024-02-21,132.87258911132812,0.1081853132165158,0.0120901182346497,0.007531368586341762,0.005001526628767502,68779,-3.4386728230476754e-05,-0.0007543813360443184
PSX,2023-02-22,2023-02-22,88.76140594482422,-0.0596158631475395,-0.0279027190246632,0.0075657553145722384,0.00575590796481182,67409,-0.0007661522987725006,-2.6812308926417623e-05
PSX,2022-02-18,2022-02-18,72.93745422363281,-0.0620665690521961,0.113837175464835,0.008331907613344739,0.005782720273738238,58450,6.67134609253564e-05,0.001074922319683514
PSX,2021-02-24,2021-02-24,71.47261810302734,-0.0551286024137978,-0.035877869684638,0.008265194152419383,0.004707797954054724,56502,0.000857786745011975,-0.0009316783802856589
PSX,2020-02-21,2020-02-21,69.295166015625,-0.528403310661551,-0.1252741488833222,0.007407407407407408,0.005639476334340383,44685,-6.451104476736576e-05,-0.0013870959849233118
PSX,2019-02-22,2019-02-22,72.84839630126953,-0.0154068986535419,-0.1462903412461897,0.0074719184521747735,0.0070265723192636945,40418,-0.0001641273641001242,0.0008395351970409614
