ticker,filing_date,start_date,start_price,return_1m,return_3m
CARR,2023-02-07,2023-02-07,42.413604736328125,0.039648433705638864,-0.031910859693670135
CARR,2022-02-08,2022-02-08,43.286659240722656,-0.04884916620973134,-0.1699424129253927
CARR,2021-02-09,2021-02-09,34.64255142211914,0.05315428774419462,0.19788650063311164
CTAS,2025-07-28,2025-07-28,218.30825805664065,-0.03156429871986233,-0.13232266609818233
CTAS,2024-07-25,2024-07-25,185.52764892578125,0.046731898206557654,0.11355823054033576
CTAS,2023-07-27,2023-07-27,122.84178161621094,-0.014210069139298231,-0.0032791511744711954
CTAS,2022-07-27,2022-07-27,98.61612701416016,0.061733138178619695,0.005526306159620242
CTAS,2021-07-28,2021-07-28,93.1582260131836,0.0016707021494319907,0.10549181908752625
CTAS,2020-07-29,2020-07-29,71.90471649169922,0.07514704719887488,0.05954877054376828
CTAS,2019-07-26,2019-07-26,60.94062042236328,-0.005158928034659671,0.040696784231676775
CTAS,2018-07-27,2018-07-27,47.20643997192383,0.03419021671716549,-0.1528558043165653
CTAS,2017-07-31,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2016-07-29,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2015-07-30,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2014-07-30,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2013-07-30,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2012-07-30,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2011-07-29,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2010-07-30,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2009-07-30,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
CTAS,2008-07-30,2018-01-02,36.113399505615234,0.05310771380442891,0.08039528416396857
DAL,2026-02-11,2026-02-11,71.03800201416016,-0.17474500576892527,-0.0024775823847963396
DAL,2025-02-11,2025-02-11,63.63948059082031,-0.32004588223926234,-0.17721385520863875
DAL,2024-02-12,2024-02-12,39.45927810668945,0.08463533446835392,0.3114165653117411
DAL,2023-02-10,2023-02-10,36.93466567993164,-0.07073618901322132,-0.12942098599275098
DAL,2022-02-11,2022-02-11,40.96003723144531,-0.1764704731896689,-0.09449553468484262
DAL,2021-02-12,2021-02-12,41.88896942138672,0.14091004214392533,0.06976213880375659
DAL,2020-02-13,2020-02-13,56.82364654541016,-0.390200227202269,-0.6699826960002224
DAL,2019-02-15,2019-02-15,47.78971099853516,0.004623003617717947,0.08863577331221961
DAL,2018-02-23,2018-02-23,49.07577896118164,0.0299289051211431,0.023631237222521584
